,data,epsp,config/sec,config/weight,config/saveFolder,config/simLabel
3934,"epsp      1.224153
sec        dend_14
loc            0.5
weight      0.0017
dtype: object",1.224152660768254,dend_14,0.0017000000000000001,./grid_batch,grid_search_03934
3935,"epsp      1.40844
sec       dend_15
loc           0.5
weight     0.0017
dtype: object",1.4084398332045391,dend_15,0.0017000000000000001,./grid_batch,grid_search_03935
3936,"epsp      1.365029
sec        dend_16
loc            0.5
weight      0.0017
dtype: object",1.365029390301458,dend_16,0.0017000000000000001,./grid_batch,grid_search_03936
3937,"epsp      1.691116
sec        dend_17
loc            0.5
weight      0.0017
dtype: object",1.6911163556251692,dend_17,0.0017000000000000001,./grid_batch,grid_search_03937
3938,"epsp      1.571825
sec        dend_18
loc            0.5
weight      0.0017
dtype: object",1.571825378023817,dend_18,0.0017000000000000001,./grid_batch,grid_search_03938
3939,"epsp      1.47907
sec       dend_19
loc           0.5
weight     0.0017
dtype: object",1.479069786651763,dend_19,0.0017000000000000001,./grid_batch,grid_search_03939
3940,"epsp      1.322766
sec         dend_2
loc            0.5
weight      0.0017
dtype: object",1.322765643671076,dend_2,0.0017000000000000001,./grid_batch,grid_search_03940
3941,"epsp      1.40768
sec       dend_20
loc           0.5
weight     0.0017
dtype: object",1.4076801480011911,dend_20,0.0017000000000000001,./grid_batch,grid_search_03941
3942,"epsp      1.242728
sec        dend_21
loc            0.5
weight      0.0017
dtype: object",1.242727584539025,dend_21,0.0017000000000000001,./grid_batch,grid_search_03942
3943,"epsp      1.248172
sec        dend_22
loc            0.5
weight      0.0017
dtype: object",1.248172057782227,dend_22,0.0017000000000000001,./grid_batch,grid_search_03943
3944,"epsp      1.399167
sec        dend_23
loc            0.5
weight      0.0017
dtype: object",1.399167008868417,dend_23,0.0017000000000000001,./grid_batch,grid_search_03944
3945,"epsp      1.239818
sec        dend_24
loc            0.5
weight      0.0017
dtype: object",1.239817796820887,dend_24,0.0017000000000000001,./grid_batch,grid_search_03945
3946,"epsp      1.168345
sec        dend_25
loc            0.5
weight      0.0017
dtype: object",1.168345237600206,dend_25,0.0017000000000000001,./grid_batch,grid_search_03946
3947,"epsp      1.464578
sec        dend_26
loc            0.5
weight      0.0017
dtype: object",1.4645783233610101,dend_26,0.0017000000000000001,./grid_batch,grid_search_03947
3948,"epsp      1.212077
sec        dend_27
loc            0.5
weight      0.0017
dtype: object",1.212077354656045,dend_27,0.0017000000000000001,./grid_batch,grid_search_03948
3949,"epsp      1.311921
sec        dend_28
loc            0.5
weight      0.0017
dtype: object",1.311920771669832,dend_28,0.0017000000000000001,./grid_batch,grid_search_03949
3950,"epsp      1.606741
sec        dend_29
loc            0.5
weight      0.0017
dtype: object",1.6067412142859891,dend_29,0.0017000000000000001,./grid_batch,grid_search_03950
3951,"epsp      1.701549
sec         dend_3
loc            0.5
weight      0.0017
dtype: object",1.701548818269202,dend_3,0.0017000000000000001,./grid_batch,grid_search_03951
3952,"epsp      1.375401
sec        dend_30
loc            0.5
weight      0.0017
dtype: object",1.375401395753655,dend_30,0.0017000000000000001,./grid_batch,grid_search_03952
3953,"epsp      1.228537
sec        dend_31
loc            0.5
weight      0.0017
dtype: object",1.22853672791291,dend_31,0.0017000000000000001,./grid_batch,grid_search_03953
3954,"epsp      1.596083
sec        dend_32
loc            0.5
weight      0.0017
dtype: object",1.596082726462057,dend_32,0.0017000000000000001,./grid_batch,grid_search_03954
3955,"epsp      1.472271
sec        dend_33
loc            0.5
weight      0.0017
dtype: object",1.4722713205985791,dend_33,0.0017000000000000001,./grid_batch,grid_search_03955
3956,"epsp      1.429782
sec        dend_34
loc            0.5
weight      0.0017
dtype: object",1.429782028590523,dend_34,0.0017000000000000001,./grid_batch,grid_search_03956
3957,"epsp      1.411119
sec        dend_35
loc            0.5
weight      0.0017
dtype: object",1.4111190033315781,dend_35,0.0017000000000000001,./grid_batch,grid_search_03957
3958,"epsp      1.16367
sec       dend_36
loc           0.5
weight     0.0017
dtype: object",1.163670428136441,dend_36,0.0017000000000000001,./grid_batch,grid_search_03958
3959,"epsp      1.120481
sec        dend_37
loc            0.5
weight      0.0017
dtype: object",1.120481302748984,dend_37,0.0017000000000000001,./grid_batch,grid_search_03959
3960,"epsp      1.413701
sec        dend_38
loc            0.5
weight      0.0017
dtype: object",1.413701238520147,dend_38,0.0017000000000000001,./grid_batch,grid_search_03960
3961,"epsp      1.338477
sec        dend_39
loc            0.5
weight      0.0017
dtype: object",1.338477389289877,dend_39,0.0017000000000000001,./grid_batch,grid_search_03961
3962,"epsp      1.628707
sec         dend_4
loc            0.5
weight      0.0017
dtype: object",1.628706884703476,dend_4,0.0017000000000000001,./grid_batch,grid_search_03962
3963,"epsp      1.283827
sec        dend_40
loc            0.5
weight      0.0017
dtype: object",1.283826808172293,dend_40,0.0017000000000000001,./grid_batch,grid_search_03963
3964,"epsp      1.038516
sec        dend_41
loc            0.5
weight      0.0017
dtype: object",1.038515838259826,dend_41,0.0017000000000000001,./grid_batch,grid_search_03964
3965,"epsp      1.243361
sec        dend_42
loc            0.5
weight      0.0017
dtype: object",1.243361352553307,dend_42,0.0017000000000000001,./grid_batch,grid_search_03965
3966,"epsp      1.041939
sec        dend_43
loc            0.5
weight      0.0017
dtype: object",1.04193891049718,dend_43,0.0017000000000000001,./grid_batch,grid_search_03966
3967,"epsp      1.096242
sec        dend_44
loc            0.5
weight      0.0017
dtype: object",1.096241854514289,dend_44,0.0017000000000000001,./grid_batch,grid_search_03967
3968,"epsp      1.109752
sec        dend_45
loc            0.5
weight      0.0017
dtype: object",1.109751915723592,dend_45,0.0017000000000000001,./grid_batch,grid_search_03968
3969,"epsp      1.364426
sec        dend_46
loc            0.5
weight      0.0017
dtype: object",1.364426002629528,dend_46,0.0017000000000000001,./grid_batch,grid_search_03969
3970,"epsp      1.161076
sec        dend_47
loc            0.5
weight      0.0017
dtype: object",1.16107571749518,dend_47,0.0017000000000000001,./grid_batch,grid_search_03970
3971,"epsp      1.303963
sec        dend_48
loc            0.5
weight      0.0017
dtype: object",1.303963486779878,dend_48,0.0017000000000000001,./grid_batch,grid_search_03971
3972,"epsp      1.082198
sec        dend_49
loc            0.5
weight      0.0017
dtype: object",1.082197831038883,dend_49,0.0017000000000000001,./grid_batch,grid_search_03972
3973,"epsp      0.282684
sec         dend_5
loc            0.5
weight      0.0017
dtype: object",0.28268375563595705,dend_5,0.0017000000000000001,./grid_batch,grid_search_03973
3974,"epsp      1.111204
sec        dend_50
loc            0.5
weight      0.0017
dtype: object",1.111203815579472,dend_50,0.0017000000000000001,./grid_batch,grid_search_03974
3975,"epsp      1.421742
sec        dend_51
loc            0.5
weight      0.0017
dtype: object",1.421741785395269,dend_51,0.0017000000000000001,./grid_batch,grid_search_03975
3976,"epsp      1.38535
sec       dend_52
loc           0.5
weight     0.0017
dtype: object",1.385349516504831,dend_52,0.0017000000000000001,./grid_batch,grid_search_03976
3977,"epsp      1.16222
sec       dend_53
loc           0.5
weight     0.0017
dtype: object",1.162219986678351,dend_53,0.0017000000000000001,./grid_batch,grid_search_03977
3978,"epsp      1.143173
sec        dend_54
loc            0.5
weight      0.0017
dtype: object",1.143173070526998,dend_54,0.0017000000000000001,./grid_batch,grid_search_03978
3979,"epsp      1.177974
sec        dend_55
loc            0.5
weight      0.0017
dtype: object",1.177973515069041,dend_55,0.0017000000000000001,./grid_batch,grid_search_03979
3980,"epsp      1.272036
sec        dend_56
loc            0.5
weight      0.0017
dtype: object",1.272036195938497,dend_56,0.0017000000000000001,./grid_batch,grid_search_03980
3981,"epsp      1.707915
sec        dend_57
loc            0.5
weight      0.0017
dtype: object",1.707915335362756,dend_57,0.0017000000000000001,./grid_batch,grid_search_03981
3982,"epsp      1.509352
sec        dend_58
loc            0.5
weight      0.0017
dtype: object",1.509351559154055,dend_58,0.0017000000000000001,./grid_batch,grid_search_03982
3983,"epsp      1.385191
sec        dend_59
loc            0.5
weight      0.0017
dtype: object",1.385190983244541,dend_59,0.0017000000000000001,./grid_batch,grid_search_03983
3984,"epsp      0.165627
sec         dend_6
loc            0.5
weight      0.0017
dtype: object",0.165626538782831,dend_6,0.0017000000000000001,./grid_batch,grid_search_03984
3985,"epsp      1.644913
sec        dend_60
loc            0.5
weight      0.0017
dtype: object",1.644913196815011,dend_60,0.0017000000000000001,./grid_batch,grid_search_03985
3986,"epsp      1.456235
sec        dend_61
loc            0.5
weight      0.0017
dtype: object",1.456235176286114,dend_61,0.0017000000000000001,./grid_batch,grid_search_03986
3987,"epsp      1.453466
sec        dend_62
loc            0.5
weight      0.0017
dtype: object",1.453465672477023,dend_62,0.0017000000000000001,./grid_batch,grid_search_03987
3988,"epsp      1.663502
sec        dend_63
loc            0.5
weight      0.0017
dtype: object",1.663501748102035,dend_63,0.0017000000000000001,./grid_batch,grid_search_03988
3989,"epsp      1.57823
sec       dend_64
loc           0.5
weight     0.0017
dtype: object",1.578229884840681,dend_64,0.0017000000000000001,./grid_batch,grid_search_03989
3990,"epsp      1.418942
sec        dend_65
loc            0.5
weight      0.0017
dtype: object",1.418942330869896,dend_65,0.0017000000000000001,./grid_batch,grid_search_03990
3991,"epsp      1.430516
sec        dend_66
loc            0.5
weight      0.0017
dtype: object",1.430515783854474,dend_66,0.0017000000000000001,./grid_batch,grid_search_03991
3992,"epsp      1.408585
sec        dend_67
loc            0.5
weight      0.0017
dtype: object",1.408584699437156,dend_67,0.0017000000000000001,./grid_batch,grid_search_03992
3993,"epsp      1.662942
sec        dend_68
loc            0.5
weight      0.0017
dtype: object",1.662941986281865,dend_68,0.0017000000000000001,./grid_batch,grid_search_03993
3994,"epsp      1.545088
sec        dend_69
loc            0.5
weight      0.0017
dtype: object",1.545087546153666,dend_69,0.0017000000000000001,./grid_batch,grid_search_03994
3995,"epsp      1.647877
sec         dend_7
loc            0.5
weight      0.0017
dtype: object",1.6478772518737081,dend_7,0.0017000000000000001,./grid_batch,grid_search_03995
3996,"epsp      1.304593
sec        dend_70
loc            0.5
weight      0.0017
dtype: object",1.304592709133103,dend_70,0.0017000000000000001,./grid_batch,grid_search_03996
3997,"epsp      0.669737
sec        dend_71
loc            0.5
weight      0.0017
dtype: object",0.669737330918451,dend_71,0.0017000000000000001,./grid_batch,grid_search_03997
3998,"epsp      1.219646
sec        dend_72
loc            0.5
weight      0.0017
dtype: object",1.21964576493994,dend_72,0.0017000000000000001,./grid_batch,grid_search_03998
3999,"epsp      1.692881
sec        dend_73
loc            0.5
weight      0.0017
dtype: object",1.69288087916145,dend_73,0.0017000000000000001,./grid_batch,grid_search_03999
4000,"epsp      1.61966
sec       dend_74
loc           0.5
weight     0.0017
dtype: object",1.619660191890318,dend_74,0.0017000000000000001,./grid_batch,grid_search_04000
4001,"epsp      1.539887
sec        dend_75
loc            0.5
weight      0.0017
dtype: object",1.539886744851713,dend_75,0.0017000000000000001,./grid_batch,grid_search_04001
4002,"epsp      1.303659
sec        dend_76
loc            0.5
weight      0.0017
dtype: object",1.30365911368392,dend_76,0.0017000000000000001,./grid_batch,grid_search_04002
4003,"epsp      1.47472
sec       dend_77
loc           0.5
weight     0.0017
dtype: object",1.4747198852710561,dend_77,0.0017000000000000001,./grid_batch,grid_search_04003
4004,"epsp      1.289058
sec        dend_78
loc            0.5
weight      0.0017
dtype: object",1.289058153661571,dend_78,0.0017000000000000001,./grid_batch,grid_search_04004
4005,"epsp      1.445077
sec        dend_79
loc            0.5
weight      0.0017
dtype: object",1.445077418836902,dend_79,0.0017000000000000001,./grid_batch,grid_search_04005
4006,"epsp      1.377436
sec         dend_8
loc            0.5
weight      0.0017
dtype: object",1.377436355464937,dend_8,0.0017000000000000001,./grid_batch,grid_search_04006
4007,"epsp      1.573505
sec        dend_80
loc            0.5
weight      0.0017
dtype: object",1.573505176486818,dend_80,0.0017000000000000001,./grid_batch,grid_search_04007
4008,"epsp      1.290026
sec        dend_81
loc            0.5
weight      0.0017
dtype: object",1.290026134789712,dend_81,0.0017000000000000001,./grid_batch,grid_search_04008
4009,"epsp      1.464179
sec        dend_82
loc            0.5
weight      0.0017
dtype: object",1.4641788904261401,dend_82,0.0017000000000000001,./grid_batch,grid_search_04009
4010,"epsp      1.366045
sec        dend_83
loc            0.5
weight      0.0017
dtype: object",1.36604491804654,dend_83,0.0017000000000000001,./grid_batch,grid_search_04010
4011,"epsp      1.255211
sec        dend_84
loc            0.5
weight      0.0017
dtype: object",1.255211134376821,dend_84,0.0017000000000000001,./grid_batch,grid_search_04011
4012,"epsp      1.116764
sec        dend_85
loc            0.5
weight      0.0017
dtype: object",1.116763603636698,dend_85,0.0017000000000000001,./grid_batch,grid_search_04012
4013,"epsp      1.107158
sec        dend_86
loc            0.5
weight      0.0017
dtype: object",1.107158065413102,dend_86,0.0017000000000000001,./grid_batch,grid_search_04013
4014,"epsp      1.662263
sec        dend_87
loc            0.5
weight      0.0017
dtype: object",1.662262505210819,dend_87,0.0017000000000000001,./grid_batch,grid_search_04014
4015,"epsp      1.521585
sec        dend_88
loc            0.5
weight      0.0017
dtype: object",1.521584674195793,dend_88,0.0017000000000000001,./grid_batch,grid_search_04015
4016,"epsp      1.025369
sec        dend_89
loc            0.5
weight      0.0017
dtype: object",1.025368825263143,dend_89,0.0017000000000000001,./grid_batch,grid_search_04016
